loadRes_time,srh_time,srh ret,text
3072,64,0,"(field=Album,query=童话,fuzzy=1,searchType=SR)"
3134,104,0,"(field=Album,query=欢歌2006上海演唱会,fuzzy=1,searchType=SR)"
3064,70,0,"(field=Album,query=记住刘欢,fuzzy=1,searchType=SR)"
3047,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3042,64,0,"(field=Album,query=最炫民族风,fuzzy=1,searchType=SR)"
3091,57,0,"(field=Album,query=娃娃精选,fuzzy=1,searchType=SR)"
3048,99,0,"(field=Album,query=特务迷城(电影原声音乐),fuzzy=1,searchType=SR)"
3059,64,0,"(field=Album,query=深夜地下铁,fuzzy=1,searchType=SR)"
3065,62,0,"(field=Album,query=生来彷徨,fuzzy=1,searchType=SR)"
3056,104,0,"(field=Album,query=月光边境,fuzzy=1,searchType=SR)"
3875,80,0,"(field=Album,query=生命像块石头,fuzzy=1,searchType=SR)"
2979,75,0,"(field=Album,query=校园青春乐,fuzzy=1,searchType=SR)"
3001,62,0,"(field=Album,query=生日礼物,fuzzy=1,searchType=SR)"
2983,390,0,"(field=Album,query=生生世世,fuzzy=1,searchType=SR)"
2976,128,0,"(field=Album,query=诺亚方舟 世界巡回演唱会 Live,fuzzy=1,searchType=SR)"
3002,81,0,"(field=Album,query=他&他 [好男真情歌],fuzzy=1,searchType=SR)"
3019,60,0,"(field=Album,query=第五大道,fuzzy=1,searchType=SR)"
2985,77,0,"(field=Album,query=失业情歌,fuzzy=1,searchType=SR)"
2978,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2965,160,0,"(field=Album,query=理性与感性 作品音乐会,fuzzy=1,searchType=SR)"
2959,82,0,"(field=Album,query=最动听的...林志颖,fuzzy=1,searchType=SR)"
2987,93,0,"(field=Album,query=天下无双,fuzzy=1,searchType=SR)"
2977,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2984,67,0,"(field=Album,query=红色经典,fuzzy=1,searchType=SR)"
3016,65,0,"(field=Album,query=源媛流长,fuzzy=1,searchType=SR)"
2975,136,0,"(field=Album,query=2014年央视元宵晚会,fuzzy=1,searchType=SR)"
2971,77,0,"(field=Album,query=国色天香 总决赛,fuzzy=1,searchType=SR)"
3004,86,0,"(field=Album,query=时间煮雨,fuzzy=1,searchType=SR)"
2962,132,0,"(field=Album,query=2014湖南卫视跨年演唱会,fuzzy=1,searchType=SR)"
3004,58,0,"(field=Album,query=潜流,fuzzy=1,searchType=SR)"
2968,57,0,"(field=Album,query=The Legend Of Pop Queen Part I,fuzzy=1,searchType=SR)"
2985,109,0,"(field=Album,query=环球巨星影音启示录 - 张国荣,fuzzy=1,searchType=SR)"
2968,54,0,"(field=Album,query=哲学家,fuzzy=1,searchType=SR)"
2977,112,0,"(field=Album,query=是否我真的一无所有,fuzzy=1,searchType=SR)"
2996,52,0,"(field=Album,query=刀郎 Ⅲ,fuzzy=1,searchType=SR)"
2979,92,0,"(field=Album,query=因为爱你,fuzzy=1,searchType=SR)"
2998,63,0,"(field=Album,query=受了点伤,fuzzy=1,searchType=SR)"
2969,81,0,"(field=Album,query=总决赛 直通春晚,fuzzy=1,searchType=SR)"
2990,59,0,"(field=Album,query=红星闪闪,fuzzy=1,searchType=SR)"
3005,83,0,"(field=Album,query=荷里活的动物园,fuzzy=1,searchType=SR)"
2984,70,0,"(field=Album,query=中国美,fuzzy=1,searchType=SR)"
3021,85,0,"(field=Album,query=最好的时代,fuzzy=1,searchType=SR)"
2979,61,0,"(field=Album,query=浪漫情圣,fuzzy=1,searchType=SR)"
2985,37,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
3004,82,0,"(field=Album,query=秋:故事,fuzzy=1,searchType=SR)"
2980,37,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2969,87,0,"(field=Album,query=2013新年“星”主打,fuzzy=1,searchType=SR)"
2969,67,0,"(field=Album,query=K歌情人派对,fuzzy=1,searchType=SR)"
2975,86,0,"(field=Album,query=思念是一种病,fuzzy=1,searchType=SR)"
2972,82,0,"(field=Album,query=为爱走天涯,fuzzy=1,searchType=SR)"
2973,102,0,"(field=Album,query=伴你二十年8-影视专辑,fuzzy=1,searchType=SR)"
2982,53,0,"(field=Album,query=算你狠,fuzzy=1,searchType=SR)"
2961,107,0,"(field=Album,query=2002香港演唱会,fuzzy=1,searchType=SR)"
3012,61,0,"(field=Album,query=他不爱我,fuzzy=1,searchType=SR)"
2976,83,0,"(field=Album,query=爱，不解释,fuzzy=1,searchType=SR)"
2985,39,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2967,54,0,"(field=Album,query=夏/狂热,fuzzy=1,searchType=SR)"
2973,122,0,"(field=Album,query=是否我真的一无所有,fuzzy=1,searchType=SR)"
2967,128,0,"(field=Album,query=黑与白 (新歌+精选 1985-2004)Cd1,fuzzy=1,searchType=SR)"
2995,36,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2965,67,0,"(field=Album,query=谈何容易,fuzzy=1,searchType=SR)"
2982,67,0,"(field=Album,query=叹情缘,fuzzy=1,searchType=SR)"
2967,36,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2976,83,0,"(field=Album,query=精选王:射雕英雄传,fuzzy=1,searchType=SR)"
2972,74,0,"(field=Album,query=好歌茹芸,fuzzy=1,searchType=SR)"
2975,59,0,"(field=Album,query=凤凰飞,fuzzy=1,searchType=SR)"
2965,52,0,"(field=Album,query=特务J,fuzzy=1,searchType=SR)"
2976,139,0,"(field=Album,query=同名专辑,fuzzy=1,searchType=SR)"
3066,70,0,"(field=Album,query=阿尔斯楞的眼睛,fuzzy=1,searchType=SR)"
2991,77,0,"(field=Album,query=新贵妃醉酒,fuzzy=1,searchType=SR)"
2979,36,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2974,104,0,"(field=Album,query=J-Game,fuzzy=1,searchType=SR)"
2990,74,0,"(field=Album,query=我从草原来,fuzzy=1,searchType=SR)"
2993,131,0,"(field=Album,query=醒了,fuzzy=1,searchType=SR)"
2972,52,0,"(field=Album,query=感动,fuzzy=1,searchType=SR)"
2994,85,0,"(field=Album,query=克卜勒,fuzzy=1,searchType=SR)"
2999,67,0,"(field=Album,query=天使在欧洲,fuzzy=1,searchType=SR)"
2974,80,0,"(field=Album,query=天使之翼,fuzzy=1,searchType=SR)"
2982,36,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2971,41,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2972,127,0,"(field=Album,query=神雕侠侣 电视主题曲原声大戏,fuzzy=1,searchType=SR)"
2964,145,0,"(field=Album,query=滚石香港黄金十年 齐豫精选,fuzzy=1,searchType=SR)"
2976,140,0,"(field=Album,query=2014年中央电视台春节联欢晚会,fuzzy=1,searchType=SR)"
2991,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2976,59,0,"(field=Album,query=听说？,fuzzy=1,searchType=SR)"
2979,97,0,"(field=Album,query=活出生命Live演唱会,fuzzy=1,searchType=SR)"
2980,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2960,85,0,"(field=Album,query=微加幸福,fuzzy=1,searchType=SR)"
2984,62,0,"(field=Album,query=Star! Start! 星,fuzzy=1,searchType=SR)"
2978,145,0,"(field=Album,query=唯舞独尊 演唱会鲜听版&混音,fuzzy=1,searchType=SR)"
2976,133,0,"(field=Album,query=在一起,fuzzy=1,searchType=SR)"
3062,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2969,112,0,"(field=Album,query=罗大佑北京-香港演唱会,fuzzy=1,searchType=SR)"
2993,140,0,"(field=Album,query=滚石年度最卖座主打歌全纪录 新好男人3,fuzzy=1,searchType=SR)"
2982,186,0,"(field=Album,query=回蔚,fuzzy=1,searchType=SR)"
2978,34,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2964,94,0,"(field=Album,query=一人一首成名曲 大陆版 CD3,fuzzy=1,searchType=SR)"
2992,62,0,"(field=Album,query=生命狂想曲,fuzzy=1,searchType=SR)"
3025,104,0,"(field=Album,query=1015 新歌+精选,fuzzy=1,searchType=SR)"
2966,69,0,"(field=Album,query=月光边境,fuzzy=1,searchType=SR)"
2987,84,0,"(field=Album,query=王妃,fuzzy=1,searchType=SR)"
2972,130,0,"(field=Album,query=同名专辑,fuzzy=1,searchType=SR)"
3045,139,0,"(field=Album,query=刘家昌之歌2-往事只能回味,fuzzy=1,searchType=SR)"
2960,37,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2985,76,0,"(field=Album,query=想幸福的人,fuzzy=1,searchType=SR)"
2977,74,0,"(field=Album,query=微笑以后,fuzzy=1,searchType=SR)"
2965,103,0,"(field=Album,query=单身日志Live演唱会,fuzzy=1,searchType=SR)"
2974,89,0,"(field=Album,query=中国好声音第4期,fuzzy=1,searchType=SR)"
2969,84,0,"(field=Album,query=为了这一天,fuzzy=1,searchType=SR)"
2963,63,0,"(field=Album,query=为你而来,fuzzy=1,searchType=SR)"
2980,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2980,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2958,107,0,"(field=Album,query=金钟奖中国音超 第9期,fuzzy=1,searchType=SR)"
2965,81,0,"(field=Album,query=全能星战 第12期,fuzzy=1,searchType=SR)"
2986,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2956,233,0,"(field=Album,query=唯一,fuzzy=1,searchType=SR)"
2984,67,0,"(field=Album,query=忘不了你,fuzzy=1,searchType=SR)"
2985,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2975,103,0,"(field=Album,query=稳稳的幸福 小柯新作集,fuzzy=1,searchType=SR)"
2966,55,0,"(field=Album,query=问道情,fuzzy=1,searchType=SR)"
2973,124,0,"(field=Album,query=华星武侠金曲集第一辑,fuzzy=1,searchType=SR)"
2958,71,0,"(field=Album,query=好歌茹芸,fuzzy=1,searchType=SR)"
3004,80,0,"(field=Album,query=真爱无敌,fuzzy=1,searchType=SR)"
2973,309,0,"(field=Album,query=我,fuzzy=1,searchType=SR)"
3040,151,0,"(field=Album,query=超级星光大道10强纪念合辑,fuzzy=1,searchType=SR)"
2985,90,0,"(field=Album,query=移动城堡演唱会,fuzzy=1,searchType=SR)"
2967,77,0,"(field=Album,query=老婆最大,fuzzy=1,searchType=SR)"
2990,62,0,"(field=Album,query=去走走,fuzzy=1,searchType=SR)"
2969,96,0,"(field=Album,query=小先生,fuzzy=1,searchType=SR)"
2965,129,0,"(field=Album,query=同名专辑,fuzzy=1,searchType=SR)"
2977,76,0,"(field=Album,query=我从草原来,fuzzy=1,searchType=SR)"
2990,140,0,"(field=Album,query=老男孩之猛龙过江 电影原声,fuzzy=1,searchType=SR)"
2963,101,0,"(field=Album,query=我的歌声里,fuzzy=1,searchType=SR)"
3068,98,0,"(field=Album,query=我的歌声里,fuzzy=1,searchType=SR)"
2977,97,0,"(field=Album,query=我的歌声里,fuzzy=1,searchType=SR)"
3001,90,0,"(field=Album,query=天下无双,fuzzy=1,searchType=SR)"
2974,115,0,"(field=Album,query=狮子吼之舞魂再现 冠军ENCORE版,fuzzy=1,searchType=SR)"
2993,67,0,"(field=Album,query=Music混合体,fuzzy=1,searchType=SR)"
2970,265,0,"(field=Album,query=红,fuzzy=1,searchType=SR)"
2997,153,0,"(field=Album,query=Over The Rainbow,fuzzy=1,searchType=SR)"
3040,72,0,"(field=Album,query=我等你,fuzzy=1,searchType=SR)"
2979,70,0,"(field=Album,query=大张旗鼓,fuzzy=1,searchType=SR)"
2988,72,0,"(field=Album,query=恋恋不忘 O.S.T,fuzzy=1,searchType=SR)"
2964,61,0,"(field=Album,query=JJ陆,fuzzy=1,searchType=SR)"
3005,87,0,"(field=Album,query=陪你一起看草原,fuzzy=1,searchType=SR)"
2968,83,0,"(field=Album,query=我很丑，可是我很温柔,fuzzy=1,searchType=SR)"
2998,69,0,"(field=Album,query=草原的风,fuzzy=1,searchType=SR)"
2962,58,0,"(field=Album,query=我恨我痴心,fuzzy=1,searchType=SR)"
3841,100,0,"(field=Album,query=爱的时刻自选辑,fuzzy=1,searchType=SR)"
2976,55,0,"(field=Album,query=逆光,fuzzy=1,searchType=SR)"
2988,83,0,"(field=Album,query=我是海雅谷慕,fuzzy=1,searchType=SR)"
3009,273,0,"(field=Album,query=The Song,fuzzy=1,searchType=SR)"
3025,79,0,"(field=Album,query=北纬66度,fuzzy=1,searchType=SR)"
2980,131,0,"(field=Album,query=我没你想的那么坚强,fuzzy=1,searchType=SR)"
2995,101,0,"(field=Album,query=妈妈花样年华 电视原声带,fuzzy=1,searchType=SR)"
2979,81,0,"(field=Album,query=改变自己,fuzzy=1,searchType=SR)"
2958,70,0,"(field=Album,query=大声唱,fuzzy=1,searchType=SR)"
2981,87,0,"(field=Album,query=回忆里的疯狂,fuzzy=1,searchType=SR)"
2967,54,0,"(field=Album,query=我们都傻,fuzzy=1,searchType=SR)"
2969,37,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2983,94,0,"(field=Album,query=我的模样 演唱会,fuzzy=1,searchType=SR)"
2959,64,0,"(field=Album,query=夜太黑,fuzzy=1,searchType=SR)"
2969,63,0,"(field=Album,query=卡拉Ok.台北.我,fuzzy=1,searchType=SR)"
2971,140,0,"(field=Album,query=Beyond The Ultimate Story,fuzzy=1,searchType=SR)"
2983,102,0,"(field=Album,query=在心里从此永远有个你,fuzzy=1,searchType=SR)"
2993,98,0,"(field=Album,query=我是一只小小鸟,fuzzy=1,searchType=SR)"
2968,110,0,"(field=Album,query=张信哲精选,fuzzy=1,searchType=SR)"
2987,65,0,"(field=Album,query=爱与梦,fuzzy=1,searchType=SR)"
2968,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2983,103,0,"(field=Album,query=我相信 (勇敢爱国际特别版),fuzzy=1,searchType=SR)"
2972,112,0,"(field=Album,query=一见不钟情 电视剧原声,fuzzy=1,searchType=SR)"
2997,38,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2963,86,0,"(field=Album,query=声动亚洲第二十期,fuzzy=1,searchType=SR)"
2974,104,0,"(field=Album,query=凤凰卫视郭德纲相,fuzzy=1,searchType=SR)"
2970,117,0,"(field=Album,query=我是歌手 总决赛,fuzzy=1,searchType=SR)"
3000,83,0,"(field=Album,query=我很丑，可是我很温柔,fuzzy=1,searchType=SR)"
2978,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2969,77,0,"(field=Album,query=我在草原等你来,fuzzy=1,searchType=SR)"
2947,311,0,"(field=Album,query=A Little Love,fuzzy=1,searchType=SR)"
3047,72,0,"(field=Album,query=入戏太深,fuzzy=1,searchType=SR)"
2974,140,0,"(field=Album,query=李克勤 No.1 Hits (首批限量纪念礼品袋精装版),fuzzy=1,searchType=SR)"
2986,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2967,110,0,"(field=Album,query=纯真年代1999～2001全纪录,fuzzy=1,searchType=SR)"
3036,119,0,"(field=Album,query=我终于失去了你,fuzzy=1,searchType=SR)"
2974,65,0,"(field=Album,query=你在看我吗,fuzzy=1,searchType=SR)"
2991,59,0,"(field=Album,query=光芒,fuzzy=1,searchType=SR)"
2999,74,0,"(field=Album,query=陌生人,fuzzy=1,searchType=SR)"
2996,70,0,"(field=Album,query=蓝色妖姬,fuzzy=1,searchType=SR)"
2968,70,0,"(field=Album,query=回音Echo,fuzzy=1,searchType=SR)"
3028,86,0,"(field=Album,query=无情,fuzzy=1,searchType=SR)"
2983,65,0,"(field=Album,query=无所谓,fuzzy=1,searchType=SR)"
2993,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2970,66,0,"(field=Album,query=网络新神曲,fuzzy=1,searchType=SR)"
3012,66,0,"(field=Album,query=五环之歌,fuzzy=1,searchType=SR)"
2968,63,0,"(field=Album,query=雷射金曲(二),fuzzy=1,searchType=SR)"
2990,82,0,"(field=Album,query=一个小微笑,fuzzy=1,searchType=SR)"
2991,59,0,"(field=Album,query=勿忘你,fuzzy=1,searchType=SR)"
2996,94,0,"(field=Album,query=一天到晚游泳的鱼,fuzzy=1,searchType=SR)"
2977,169,0,"(field=Album,query=One Chance 张杰新歌+精选/2011 这就是爱 成都演唱会,fuzzy=1,searchType=SR)"
2999,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2975,76,0,"(field=Album,query=07新歌在线,fuzzy=1,searchType=SR)"
3010,76,0,"(field=Album,query=喜欢寂寞,fuzzy=1,searchType=SR)"
2972,79,0,"(field=Album,query=最动听的...林志颖,fuzzy=1,searchType=SR)"
3010,86,0,"(field=Album,query=25周年精华集,fuzzy=1,searchType=SR)"
2982,61,0,"(field=Album,query=落红泪,fuzzy=1,searchType=SR)"
2984,67,0,"(field=Album,query=李宇春,fuzzy=1,searchType=SR)"
2978,113,0,"(field=Album,query=一见不钟情 电视剧原声,fuzzy=1,searchType=SR)"
3005,75,0,"(field=Album,query=我... 真的受伤了 Cd1,fuzzy=1,searchType=SR)"
3012,76,0,"(field=Album,query=爱像一首歌,fuzzy=1,searchType=SR)"
2986,76,0,"(field=Album,query=最近还好么,fuzzy=1,searchType=SR)"
2984,65,0,"(field=Album,query=鼓舞辉阳,fuzzy=1,searchType=SR)"
3057,96,0,"(field=Album,query=爱的世界只有你,fuzzy=1,searchType=SR)"
2968,72,0,"(field=Album,query=星月神话,fuzzy=1,searchType=SR)"
2979,64,0,"(field=Album,query=泓艳传书,fuzzy=1,searchType=SR)"
2965,121,0,"(field=Album,query=成龙-北京2008年奥运会歌曲专辑,fuzzy=1,searchType=SR)"
2982,89,0,"(field=Album,query=世纪预言,fuzzy=1,searchType=SR)"
2981,87,0,"(field=Album,query=北京的冬天,fuzzy=1,searchType=SR)"
2984,70,0,"(field=Album,query=想唱就唱,fuzzy=1,searchType=SR)"
3023,62,0,"(field=Album,query=遇江南,fuzzy=1,searchType=SR)"
3065,104,0,"(field=Album,query=想亲亲想在心眼眼上,fuzzy=1,searchType=SR)"
2977,71,0,"(field=Album,query=想幸福的人,fuzzy=1,searchType=SR)"
2991,71,0,"(field=Album,query=醉相思,fuzzy=1,searchType=SR)"
2978,116,0,"(field=Album,query=十光年,fuzzy=1,searchType=SR)"
2984,81,0,"(field=Album,query=怒放之青春再见,fuzzy=1,searchType=SR)"
2993,84,0,"(field=Album,query=潇潇雨未歇,fuzzy=1,searchType=SR)"
2978,276,0,"(field=Album,query=Gioupies,fuzzy=1,searchType=SR)"
2993,70,0,"(field=Album,query=我去年买了个表,fuzzy=1,searchType=SR)"
2972,85,0,"(field=Album,query=小妹妹就爱哥哥坏,fuzzy=1,searchType=SR)"
2984,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2978,52,0,"(field=Album,query=蓝短裤,fuzzy=1,searchType=SR)"
3001,35,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2960,128,0,"(field=Album,query=老男孩之猛龙过江 电影原声,fuzzy=1,searchType=SR)"
2991,107,0,"(field=Album,query=小三系列新歌+精选,fuzzy=1,searchType=SR)"
2983,90,0,"(field=Album,query=曾经的歌系列 36,fuzzy=1,searchType=SR)"
2966,41,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2992,86,0,"(field=Album,query=情调私语,fuzzy=1,searchType=SR)"
2995,82,0,"(field=Album,query=Graceland+ 恩赐之地+,fuzzy=1,searchType=SR)"
2987,303,0,"(field=Album,query=Ok,fuzzy=1,searchType=SR)"
3000,66,0,"(field=Album,query=小宇宙,fuzzy=1,searchType=SR)"
3014,262,0,"(field=Album,query=I M Ok,fuzzy=1,searchType=SR)"
2983,91,0,"(field=Album,query=国色天香 第4期,fuzzy=1,searchType=SR)"
2962,61,0,"(field=Album,query=封面女郎,fuzzy=1,searchType=SR)"
3001,141,0,"(field=Album,query=寓言,fuzzy=1,searchType=SR)"
2995,79,0,"(field=Album,query=醉暖情声・爱与真,fuzzy=1,searchType=SR)"
2988,59,0,"(field=Album,query=邂逅,fuzzy=1,searchType=SR)"
2989,38,4101,"(field=Album,query=,fuzzy=1,searchType=SR)"
2976,65,0,"(field=Album,query=梦里共醉,fuzzy=1,searchType=SR)"
3035,69,0,"(field=Album,query=走过1999,fuzzy=1,searchType=SR)"
2994,132,0,"(field=Album,query=神游世界巡演唱会台北旗舰场,fuzzy=1,searchType=SR)"
2974,105,0,"(field=Album,query=忘记你不如忘记自己,fuzzy=1,searchType=SR)"
2980,92,0,"(field=Album,query=牵手,fuzzy=1,searchType=SR)"
2994,60,0,"(field=Album,query=火热的心,fuzzy=1,searchType=SR)"
2980,72,0,"(field=Album,query=新贵妃醉酒,fuzzy=1,searchType=SR)"
2999,81,0,"(field=Album,query=热门单曲-新年快乐,fuzzy=1,searchType=SR)"
3035,81,0,"(field=Album,query=大摇大摆迎春来,fuzzy=1,searchType=SR)"
2984,95,0,"(field=Album,query=小先生,fuzzy=1,searchType=SR)"
