用户说法,user_data
我想去大郎寨,返回|主界面|通知栏|路线偏好|时间最短|14小时14分钟|1259公里|红绿灯16个|收费620元|方案2|16小时35分钟|1422公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
利郎,返回|主界面|通知栏|路线偏好|时间最短|14小时14分钟|1259公里|红绿灯16个|收费620元|方案2|16小时35分钟|1422公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
在鸿坤广场2层-19,返回|主界面|通知栏|路线偏好|时间最短|14小时14分钟|1259公里|红绿灯16个|收费620元|方案2|16小时35分钟|1422公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
导航开始,返回|主界面|通知栏|路线偏好|时间最短|14小时14分钟|1259公里|红绿灯16个|收费620元|方案2|16小时35分钟|1422公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
动身去五河县,返回|主界面|通知栏|路线偏好|时间最短|14小时14分钟|1259公里|红绿灯16个|收费620元|方案2|16小时35分钟|1422公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
淮河路1018号上的,返回|主界面|通知栏|五河县|距离764|地址蚌埠市安徽省蚌埠市五河县淮河路1018号
走高速路线,返回|主界面|通知栏|五河县|距离764|地址蚌埠市安徽省蚌埠市五河县淮河路1018号
开始导航吧,返回|主界面|通知栏|五河县|距离764|地址蚌埠市安徽省蚌埠市五河县淮河路1018号
我要去合肥市警官学院,返回|主界面|通知栏|加载中
就是清溪路78号,返回|主界面|通知栏|安徽警官职业学院南门|合肥市清溪路78号|安徽警官职业学院清溪路|景观庭院|合肥市长江西路960号|安徽警官职业学院东校区|合肥市清溪路13号|安徽警官学院学术交流中心
选择安徽警官学院学术交流中心,返回|主界面|通知栏|安徽警官职业学院南门|合肥市清溪路78号|安徽警官职业学院清溪路|景观庭院|合肥市长江西路960号|安徽警官职业学院东校区|合肥市清溪路13号|安徽警官学院学术交流中心
导航,返回|主界面|通知栏|广外国际学术交流中心|广州市白云大道北2|广州大学学术交流中心|广州市桂花路23|广东省医学学术交流中心|广州市惠福西路123号|广州大学国际学术交流中心|广州市中环西路230号|华南理工大学学术交流中心|广州市天河区
我要前往中邮物流,返回|主界面|通知栏|路线偏好|时间最短|2小时40分钟|223公里|红绿灯12个|收费90元|距离最短|2小时44分钟|217公里|开始导航|缩小图面|放大图面|仅供测试
我要去中国邮政速递物流,返回|主界面|通知栏|山东中邮物流有限责任公司胶南分公司|青岛市黄岛区|增益物流|青岛市即墨市|华晟物流|唐勇物流|复兴物流
在滨海大道中国海洋大学崂山校区,返回|主界面|通知栏|中国邮政速递物流|青岛市崂山区|中国邮政速递物流南流路|青岛市城阳区|中国邮政速递物流永吉路|青岛市永吉路65号|中国邮政速递物流乐环路|青岛市市北区|中国邮政速递物流珠峰街|青岛市黄岛区
导航开始,返回|主界面|通知栏|滨海大道|天津城区滨海新区|滨海县海洋局|盐城市中市中路18|天津市团校滨海校区|中国海洋档案馆|天津城区庐山道2135|北京大学滨海医院|天津城区浙江路63附近
我想去咸阳市武功县,返回|主界面|通知栏|路线偏好|时间最短|2小时40分钟|223公里|红绿灯12个|收费90元|距离最短|2小时44分钟|217公里|开始导航|缩小图面|放大图面|仅供测试
在人民路,返回|主界面|通知栏|武功县|距离1373|地址咸阳市陕西省咸阳市武功县人民路
选择红路灯少的路线,返回|主界面|通知栏|武功县|距离1373|地址咸阳市陕西省咸阳市武功县人民路
导航,返回|主界面|通知栏|周红路|距离25|地址温州市瑞安市
导航到遵义湄潭,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
在文昌巷,返回|主界面|通知栏|湄潭县|距离875|地址遵义市贵州省遵义市湄潭县文昌巷
不走高速,返回|主界面|通知栏|广昌巷|深圳市龙岗区|吉昌巷|文昌路|深圳市宝安区|文昌街|深圳市南山区|文昌商行|深圳市水贝一路73
开始导航,返回|主界面|通知栏|广昌巷|深圳市龙岗区|吉昌巷|文昌路|深圳市宝安区|文昌街|深圳市南山区|文昌商行|深圳市水贝一路73
帮我导航到迎宾大街长安路口,返回|主界面|通知栏|路线偏好|距离最短|9小时6分钟|763公里|红绿灯16个|收费405元|方案2|9小时7分钟|783公里|方案3|9小时43分钟|821公里|开始导航|缩小图面|放大图面|仅供测试
到迎宾宾馆,返回|主界面|通知栏|迎宾旅馆江北大街|温州市永嘉县|长安汽车超市罗浮大街|中大街|温州市乐清市|新大街|长安桥
就在站前二街16号,返回|主界面|通知栏|迎宾宾馆站前二街|温州市站前二街16号|迎宾宾馆广场路|温州市广场路19
导航吧,返回|主界面|通知栏|迎宾宾馆站前二街|距离60|地址温州市站前二街16号
我要去建湖宾馆,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
去向阳西路88号,返回|主界面|通知栏|温州锐思特汽车连锁酒店西站店|鹿城区鹿城路139号旅游集散中心对面|详情下拉图片|温州伯特利商务宾馆|鹿城区鹿城路229号|温州众豪连锁酒店水心店|马鞍池西路308号|速8酒店温州将军桥店|鹿城区将军桥路19号|温州皇都宾馆|雪山路勤奋小区3号楼
到建湖宾馆-健身房,返回|主界面|通知栏|温州锐思特汽车连锁酒店西站店|鹿城区鹿城路139号旅游集散中心对面|详情下拉图片|温州伯特利商务宾馆|鹿城区鹿城路229号|温州众豪连锁酒店水心店|马鞍池西路308号|速8酒店温州将军桥店|鹿城区将军桥路19号|温州皇都宾馆|雪山路勤奋小区3号楼
开始导航,返回|主界面|通知栏|建湖宾馆停车场|盐城市向阳西路88号|建湖宾馆南1门|盐城市建湖县|建湖宾馆南2门|建湖宾馆湖中路店|增益宾馆
导航到平遥古城,返回|主界面|通知栏|路线偏好|距离最短|9小时34分钟|800公里|红绿灯19个|收费415元|方案2|9小时36分钟|820公里|方案3|10小时12分钟|857公里|开始导航|缩小图面|放大图面|仅供测试
去停车场,返回|主界面|通知栏|路线偏好|距离最短|9小时34分钟|800公里|红绿灯19个|收费415元|方案2|9小时36分钟|820公里|方案3|10小时12分钟|857公里|开始导航|缩小图面|放大图面|仅供测试
搜索平遥古城周围的小吃街,返回|主界面|通知栏|古矿物业洗浴停车场|晋城市城区|停车场科教路|停车场|停车场古阎路
开始导航吧,返回|主界面|通知栏|小吃点|晋中市照壁南街58号平遥古城内|古城小吃|晋中市西大街8|民间小吃
前往澳门,返回|主界面|通知栏|路线偏好|距离最短|9小时34分钟|800公里|红绿灯19个|收费415元|方案2|9小时36分钟|820公里|方案3|10小时12分钟|857公里|开始导航|缩小图面|放大图面|仅供测试
去澳门塔,返回|主界面|通知栏|路线偏好|距离最短|9小时34分钟|800公里|红绿灯19个|收费415元|方案2|9小时36分钟|820公里|方案3|10小时12分钟|857公里|开始导航|缩小图面|放大图面|仅供测试
选择不走高架的路线,返回|主界面|通知栏|澳门塔|距离406|地址澳门特别行政区澳门半岛
导航,返回|主界面|通知栏|澳门塔|距离406|地址澳门特别行政区澳门半岛
我想去广场,返回|主界面|通知栏|加载中
那就去石龙文化广场,返回|主界面|通知栏|天成广场|广元市利州区|永康广场|广元市青川县|世纪广场|利州广场|天剑广场
选择最快的路线,返回|主界面|通知栏|周易文化研究会石龙区联络处|平顶山市和谐路18|平顶山市石龙区文化广播电视局|平顶山市人民路南13号院
开始导航,返回|主界面|通知栏|周易文化研究会石龙区联络处|平顶山市和谐路18|平顶山市石龙区文化广播电视局|平顶山市人民路南13号院
帮我导航到实验小学,返回|主界面|通知栏|路线偏好|时间最短|15小时32分钟|1361公里|红绿灯28个|收费690元|距离最短|15小时34分钟|1353公里|方案3|17小时53分钟|1516公里|开始导航|设置车牌避开澳门特别行政区外地车限行|缩小图面|放大图面|仅供测试
到北京市第二实验小学,返回|主界面|通知栏|爱乐实验小学|北京城区石景山区|怀柔实验小学|北京城区小中富乐一区196|星河实验小学|北京城区四季星河路1|昌平实验小学|北京城区风雅园三区13|花家地实验小学|北京城区花家地小区18号楼
位于新文化街,返回|主界面|通知栏|北京第二实验小学|北京城区新文化街111|北京市昌平第二实验小学|北京城区回龙观龙泽苑东区|北京第二实验小学东门|北京城区安德路142|北京第二实验小学南门|北京第二实验小学北门|北京城区西城区
选择距离最近的,返回|主界面|通知栏|北京第二实验小学|北京城区新文化街111|北京市昌平第二实验小学|北京城区回龙观龙泽苑东区|北京第二实验小学东门|北京城区安德路142|北京第二实验小学南门|北京第二实验小学北门|北京城区西城区
导航开始,返回|主界面|通知栏|北京第二实验小学南门|距离65|地址北京城区东绒线胡同41
前往赣州市赣县茅店镇,返回|主界面|通知栏|加载中
就在茅店圩,返回|主界面|通知栏|茅店镇|距离603|地址赣州市赣县
要走最近的路线,返回|主界面|通知栏|茅店镇|距离603|地址赣州市赣县
导航,返回|主界面|通知栏|茅店镇|距离603|地址赣州市赣县
我要去驼山,返回|主界面|通知栏|加载中
去驮山桥,返回|主界面|通知栏|驮山|距离65|地址温州市文成县
搜索沿途有加油站的路线,返回|主界面|通知栏|驮山桥|距离94|地址温州市泰顺县
导航,返回|主界面|通知栏|路线偏好|时间最短|9小时24分钟|849公里|红绿灯8个|收费425元|方案2|9小时52分钟|865公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
导航到吴中路五十二号,返回|主界面|通知栏|路线偏好|时间最短|9小时24分钟|849公里|红绿灯8个|收费425元|方案2|9小时52分钟|865公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
就是北京路二号桥,返回|主界面|通知栏|十二图|苏州市吴中区|十二生肖石
选择不走高速,返回|主界面|通知栏|十二图|苏州市吴中区|十二生肖石
开始导航,返回|主界面|通知栏|4机场高速|杭州市滨江区|杭州市萧山区|2杭甬高速|杭州市江干区|9苏绍高速|杭州市余杭区
我想去王桥路五十五号,返回|主界面|通知栏|路线偏好|时间最短|9小时24分钟|849公里|红绿灯8个|收费425元|方案2|9小时52分钟|865公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
就是艮山支三路5,返回|主界面|通知栏|飞云江路五十五号自行车租赁点|杭州市上城区|上塘路四百五十五号自行车租赁点|杭州市拱墅区|五号路|杭州市下城区|五号门|杭州市萧山区|杭州市富阳区
去聚落五号创意产业园停车场,返回|主界面|通知栏|飞云江路五十五号自行车租赁点|杭州市上城区|上塘路四百五十五号自行车租赁点|杭州市拱墅区|五号路|杭州市下城区|五号门|杭州市萧山区|杭州市富阳区
走高速路线,返回|主界面|通知栏|聚落五号创意产业园|杭州市艮山支三路5|聚落五号创意产业园西门|杭州市艮山支三路5号|6号创意产业园停车场|杭州市秋涛北路373|紫荆城创意产业园停车场|杭州市西湖区|西溪乐谷创意产业园停车场
开始导航,返回|主界面|通知栏|聚落五号创意产业园|杭州市艮山支三路5|聚落五号创意产业园西门|杭州市艮山支三路5号|6号创意产业园停车场|杭州市秋涛北路373|紫荆城创意产业园停车场|杭州市西湖区|西溪乐谷创意产业园停车场
帮我导航到洋山港客运码头,返回|主界面|通知栏|路线偏好|时间最短|9小时24分钟|849公里|红绿灯8个|收费425元|方案2|9小时52分钟|865公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
位于三里洋路10,返回|主界面|通知栏|客运码头|杭州市千岛湖镇排岭南路177号|阳光客运码头|杭州市阳光线|千岛湖客运码头|杭州市滨湖支路与滨湖景观大道交叉口|御码头|杭州市龙井路1号杭州西湖风景名胜区内|俞赵货运码头|杭州市桐庐县
是杭州三里洋码头二港区，不是二港区,返回|主界面|通知栏|客运码头|杭州市千岛湖镇排岭南路177号|阳光客运码头|杭州市阳光线|千岛湖客运码头|杭州市滨湖支路与滨湖景观大道交叉口|御码头|杭州市龙井路1号杭州西湖风景名胜区内|俞赵货运码头|杭州市桐庐县
导航吧,返回|主界面|通知栏|客运码头|杭州市千岛湖镇排岭南路177号|阳光客运码头|杭州市阳光线|千岛湖客运码头|杭州市滨湖支路与滨湖景观大道交叉口|御码头|杭州市龙井路1号杭州西湖风景名胜区内|俞赵货运码头|杭州市桐庐县
前往吴中路中山西路口,返回|主界面|通知栏|路线偏好|时间最短|9小时24分钟|849公里|红绿灯8个|收费425元|方案2|9小时52分钟|865公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
去中山北路和中山西路,返回|主界面|通知栏|路线偏好|时间最短|9小时24分钟|849公里|红绿灯8个|收费425元|方案2|9小时52分钟|865公里|开始导航|设置车牌避开南昌市外地车限行|缩小图面|放大图面|仅供测试
不是中山东路，是北路,返回|主界面|通知栏|中山北路|距离24|地址杭州市下城区
导航,返回|主界面|通知栏|中山北路|距离24|地址杭州市下城区
我要去海角七号,返回|主界面|通知栏|加载中
深圳海角七号精品酒店,返回|主界面|通知栏|顺城七号|西安市碑林区|汇通七号|西安市未央区|梦焕七号|西安市户县|七号馆|西安市雁塔区|七号桥|西安市莲湖区
选择最快的路线,返回|主界面|通知栏|西安大唐丽都公寓酒店|莲湖区北大街1号宏府嘉会广场座八楼8032室|详情下拉图片|西安楼北楼客栈|西安莲湖区北院门131号|西安回民街家庭宾馆|陕西省西安市莲湖区回民美食街中段北院门111号|西安巷声青年客栈钟楼回民街店|回民街西羊市35号|西安撒哈拉青年客栈回民街店|西安市莲湖区北院门180号
开始导航,返回|主界面|通知栏|西安大唐丽都公寓酒店|莲湖区北大街1号宏府嘉会广场座八楼8032室|详情下拉图片|西安楼北楼客栈|西安莲湖区北院门131号|西安回民街家庭宾馆|陕西省西安市莲湖区回民美食街中段北院门111号|西安巷声青年客栈钟楼回民街店|回民街西羊市35号|西安撒哈拉青年客栈回民街店|西安市莲湖区北院门180号
导航到萍乡步行街,返回|主界面|通知栏|路线偏好|距离最短|4小时59分钟|419公里|红绿灯11个|收费225元|时间最短|4小时58分钟|435公里|方案3|5小时7分钟|440公里|开始导航|设置车牌避开杭州市外地车限行|缩小图面|放大图面|仅供测试
在文化路步行街,返回|主界面|通知栏|步行街|萍乡市莲花县|萍乡市安源区
法西诺萍乡步行街旗舰店,返回|主界面|通知栏|铜鼓步行街|宜春市铜鼓县|金马步行街|宜春市丰城市|重桂路步行街|宜春市袁州区|朝阳路步行街|锦绣共和步行街|宜春市共和西路
导航开始,返回|主界面|通知栏|铜鼓步行街|宜春市铜鼓县|金马步行街|宜春市丰城市|重桂路步行街|宜春市袁州区|朝阳路步行街|锦绣共和步行街|宜春市共和西路
我想去武汉,返回|主界面|通知栏|路线偏好|距离最短|4小时59分钟|419公里|红绿灯11个|收费225元|时间最短|4小时58分钟|435公里|方案3|5小时7分钟|440公里|开始导航|设置车牌避开杭州市外地车限行|缩小图面|放大图面|仅供测试
就是沿江大道188号,返回|主界面|通知栏|武汉市|距离648|地址武汉市湖北省武汉市江岸区沿江大道188号
选择收费站少的,返回|主界面|通知栏|武汉市|距离648|地址武汉市湖北省武汉市江岸区沿江大道188号
导航,返回|主界面|通知栏|武汉市|距离648|地址武汉市湖北省武汉市江岸区沿江大道188号
前往广西柳州,返回|主界面|通知栏|加载中
去三中路66号,返回|主界面|通知栏|柳州市|距离426|地址柳州市广西壮族自治区柳州市柳北区三中路66号
选择沿途有加油站的路线,返回|主界面|通知栏|柳州市|距离426|地址柳州市广西壮族自治区柳州市柳北区三中路66号
导航吧,返回|主界面|通知栏|路线偏好|距离最短|4小时26分钟|363公里|红绿灯30个|收费240元|方案2|5小时6分钟|429公里|红绿灯少|5小时11分钟|451公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
我要去武城县托修场,返回|主界面|通知栏|路线偏好|距离最短|4小时26分钟|363公里|红绿灯30个|收费240元|方案2|5小时6分钟|429公里|红绿灯少|5小时11分钟|451公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
去棉厂,返回|主界面|通知栏|路线偏好|距离最短|4小时26分钟|363公里|红绿灯30个|收费240元|方案2|5小时6分钟|429公里|红绿灯少|5小时11分钟|451公里|开始导航|设置车牌避开武汉市外地车限行|缩小图面|放大图面|仅供测试
选择武城县银山棉厂,返回|主界面|通知栏|兰州拉面沧台路|青岛市李沧区|兰州拉面长春路|青岛市市北区|兰州拉面长沙路|兰州牛肉拉面长江二路|青岛市即墨市|青岛市烟青路2729
选择距离最近的,返回|主界面|通知栏|武城县银山棉厂|德州市武城县|武城县银山棉厂南1门|武城县银山棉厂南2门
开始导航,返回|主界面|通知栏|武城县银山棉厂南1门|距离407|地址德州市武城县
帮我导航到赣州市幺零五国道旁边的黄金家园,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
去中国黄金,返回|主界面|通知栏|黄金|赣州市章贡区|大家园|赣州市信丰县|刘家园|赣州市宁都县|中家园|赣州市兴国县|自己家园|赣州市八境路1012号
在西街32号上,返回|主界面|通知栏|中国黄金|温州市梧慈路381|中国黄金安阳店|温州市拱瑞山路198|中国黄金梧慈路|温州市瓯海区|中国黄金罗东街|温州市永中罗东街331号|中国黄金公园路|温州市公园路15
导航,返回|主界面|通知栏|中国黄金|温州市梧慈路381|中国黄金安阳店|温州市拱瑞山路198|中国黄金梧慈路|温州市瓯海区|中国黄金罗东街|温州市永中罗东街331号|中国黄金公园路|温州市公园路15
我想去欧风街,返回|主界面|通知栏|路线偏好|时间最短|7小时28分钟|704公里|红绿灯8个|收费330元|方案2|8小时1分钟|737公里|开始导航|设置车牌避开聊城市外地车限行|缩小图面|放大图面|仅供测试
那就欧风街教堂,返回|主界面|通知栏|欧陆风情酒吧街|深圳市深南大道9037号世界之窗欧风街广场|欧风金箔行|深圳市龙岗区
搜索欧风街教堂附近的加油站,返回|主界面|通知栏|欧陆风情酒吧街|深圳市深南大道9037号世界之窗欧风街广场|欧风金箔行|深圳市龙岗区
选择距离最近的,返回|主界面|通知栏|建业冠德加油站|深圳市布心路2033|东湖加油站|深圳市布心路2033号|广东深圳布吉加油站龙岗大道|深圳市龙岗区|鹏吉源加油站|深圳市布吉路1022|布心加油站|深圳市布心路10101018号
导航,返回|主界面|通知栏|广东深圳布吉加油站龙岗大道|距离56|地址深圳市龙岗区
前往宁乡灰汤,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
去加油站,返回|主界面|通知栏|宁乡农商银行灰汤支行|长沙市宁乡县|灰汤村|灰汤镇|宁乡县灰汤供水有限责任公司|宁乡县国土资源局灰汤镇管理所
走最近的路线,返回|主界面|通知栏|加油站云南南路|上海城区车站东路193号|三电加油站|上海城区重庆南路273|成都路加油站|上海城区成都北路118|国货路加油站|上海城区国货路398|海绿中加油站|上海城区蒙自路278
导航,返回|主界面|通知栏|加油站云南南路|距离550|地址上海城区车站东路193号
我要去黄山,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
到黄山风景区,返回|主界面|通知栏|黄山市|黄山市安徽省黄山市屯溪区天都大道1|黄山区|黄山市安徽省黄山市黄山区036|黄山风景区|黄山市036|黄山市黄山区
就是x036的黄山风景区,返回|主界面|通知栏|黄山风景区|黄山市黄山区|黄山风景区法庭|黄山风景区售票处|黄山风景区博物馆|黄山风景区新国线
选择走高速,返回|主界面|通知栏|黄山风景区|黄山市黄山区|黄山风景区法庭|黄山风景区售票处|黄山风景区博物馆|黄山风景区新国线
开始导航,返回|主界面|通知栏|黄山风景区|黄山市黄山区|黄山风景区法庭|黄山风景区售票处|黄山风景区博物馆|黄山风景区新国线
导航到桐城,返回|主界面|通知栏|路线偏好|时间最短|5小时33分钟|476公里|红绿灯34个|收费245元|收费较少|5小时48分钟|481公里|开始导航|设置车牌避开上海市外地车限行|缩小图面|放大图面|仅供测试
位于公园路2号,返回|主界面|通知栏|桐城市|距离492|地址安庆市安徽省安庆市桐城市公园路2号
搜索桐城附近的酒店,返回|主界面|通知栏|桐城市|距离492|地址安庆市安徽省安庆市桐城市公园路2号
选择好评高的,返回|主界面|通知栏|桐城市|距离492|地址安庆市安徽省安庆市桐城市公园路2号
导航,返回|主界面|通知栏|桐城市|距离492|地址安庆市安徽省安庆市桐城市公园路2号
我想去定西市临洮县,返回|主界面|通知栏|路线偏好|时间最短|1小时33分钟|122公里|红绿灯14个|收费60元|距离最短|1小时52分钟|110公里|开始导航|缩小图面|放大图面|仅供测试
去东大街4号,返回|主界面|通知栏|临洮县|距离306|地址定西市甘肃省定西市临洮县东大街4号
走红路灯最少的路线,返回|主界面|通知栏|东大街|武威市民勤县|武威市凉州区|东大街街道|龙泰东大街|康奈东大街
导航吧,返回|主界面|通知栏|东大街|武威市民勤县|武威市凉州区|东大街街道|龙泰东大街|康奈东大街
帮我导航到嘉定区黄渡镇,返回|主界面|通知栏|路线偏好|时间最短|1小时33分钟|122公里|红绿灯14个|收费60元|距离最短|1小时52分钟|110公里|开始导航|缩小图面|放大图面|仅供测试
就在博园路,返回|主界面|通知栏|黄渡镇|距离332|地址上海城区嘉定区
就是黄渡镇汽车服务中心,返回|主界面|通知栏|黄渡镇|距离332|地址上海城区嘉定区
选择距离最近的,返回|主界面|通知栏|合众汽车服务中心|淮安市涟水县|乐行汽车服务中心|博奥汽车服务中心|美驹汽车服务中心|淮安市淮海西路26814|广远汽车服务中心|淮安市淮安经济开发区威海路5号
开始导航,返回|主界面|通知栏|佳盛汽车服务中心|距离24|地址淮安市清河区
前往开封市禹王台风景区,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
位于三里堡街45号,返回|主界面|通知栏|路线偏好|时间最短|4小时1分钟|347公里|红绿灯30个|收费155元|收费较少|4小时54分钟|361公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
去开封市禹王台区监察局,返回|主界面|通知栏|路线偏好|时间最短|4小时1分钟|347公里|红绿灯30个|收费155元|收费较少|4小时54分钟|361公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
导航,返回|主界面|通知栏|路线偏好|时间最短|4小时1分钟|347公里|红绿灯30个|收费155元|收费较少|4小时54分钟|361公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
我要去西安火车站,返回|主界面|通知栏|路线偏好|时间最短|4小时1分钟|347公里|红绿灯30个|收费155元|收费较少|4小时54分钟|361公里|开始导航|设置车牌避开南京市外地车限行|缩小图面|放大图面|仅供测试
就是去临潼火车站,返回|主界面|通知栏|西安站|西安市环城北路44号|西安站南进站口|西安站南出站口|西安市环城北路|西安西站|西安市建中巷32|西安东站|西安市新城区
搜索最快的路线,返回|主界面|通知栏|临潼站|距离45|地址西安市临潼区
开始导航,返回|主界面|通知栏|临潼站|距离45|地址西安市临潼区
导航到桂林,返回|主界面|通知栏|加载中
选择桂林市,返回|主界面|通知栏|桂林市|距离1009|地址桂林市广西壮族自治区桂林市秀峰区五美路16号
搜索桂林附近的酒店,返回|主界面|通知栏|桂林市|距离1009|地址桂林市广西壮族自治区桂林市秀峰区五美路16号
选择价格最低的,返回|主界面|通知栏|西安蓝田桂林宾馆|距离37|地址陕西省西安市蓝田县汤峪镇塘子村
导航吧,返回|主界面|通知栏|西安蓝田桂林宾馆|距离37|地址陕西省西安市蓝田县汤峪镇塘子村
我要去武汉汉正街,返回|主界面|通知栏|加载中
去汉正街控股集团公司,返回|主界面|通知栏|汉正街|武汉市~口区|武汉市江汉区
在洞庭街139，不在公园环路2,返回|主界面|通知栏|宏达集团轮渡公司|黄冈市黄州区|东方集团全顺公司|黄冈市英山县|湖北武穴百园集团公司|黄冈市武穴市|嘉禾装饰集团黄冈公司|黄冈市八一路|上海上丰集团有限公司|黄冈市红安县
导航,返回|主界面|通知栏|宏达集团轮渡公司|黄冈市黄州区|东方集团全顺公司|黄冈市英山县|湖北武穴百园集团公司|黄冈市武穴市|嘉禾装饰集团黄冈公司|黄冈市八一路|上海上丰集团有限公司|黄冈市红安县
我要到新闻中心,返回|主界面|通知栏|加载中
广州市南沙区新闻中心,返回|主界面|通知栏|花都新闻中心|广州市聚贤街20号|广州市新闻中心|广州市华利路61|广州市黄埔区新闻中心|广州市港湾路596号|南方医科大学新闻中心|广州市同和镇|广州市南沙区新闻中心|广州市南沙区
选择最近路线,返回|主界面|通知栏|广州市黄埔区新闻中心|广州市港湾路596号|广州市南沙区新闻中心|广州市南沙区
导航,返回|主界面|通知栏|广州市黄埔区新闻中心|广州市港湾路596号|广州市南沙区新闻中心|广州市南沙区
我要导航去凉城,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
高凉郡古城,返回|主界面|通知栏|凉城县|距离78|地址乌兰察布市内蒙古自治区乌兰察布市凉城县青林街
搜索高凉郡古城附近的旅游景点,返回|主界面|通知栏|凉城县|距离78|地址乌兰察布市内蒙古自治区乌兰察布市凉城县青林街
选择门票便宜的,返回|主界面|通知栏|高凉郡古城|茂名市高州市|西城门|西村庙|中华第一冼太庙|电白郡遗址
导航吧,返回|主界面|通知栏|高凉郡古城|茂名市高州市|西城门|西村庙|中华第一冼太庙|电白郡遗址
导航到上海金山廊下生态园,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
在廊下生态园,返回|主界面|通知栏|廊下生态园|上海城区金山廊下镇漕廊公路9133号|廊下生态园北门|上海城区漕廊公路9133号附近
走收费最少的线路,返回|主界面|通知栏|廊下生态园|上海城区金山廊下镇漕廊公路9133号|廊下生态园北门|上海城区漕廊公路9133号附近
导航吧,返回|主界面|通知栏|廊下生态园|上海城区金山廊下镇漕廊公路9133号|廊下生态园北门|上海城区漕廊公路9133号附近
导航去乌鲁木齐,返回|主界面|通知栏|缩小图面|放大图面|仅供测试
